"","names","scores","logfoldchanges","pvals","pvals_adj","logp","Celltype"
"742","CHEMBL1697|DILTIAZEM HYDROCHLORIDE",6.211966,-0.17308266,5.23256809415245e-10,1.50221379792217e-09,8.82326825331711,"other"
"833","CHEMBL590|MENADIONE",3.87953,-0.17303605,0.000104658506594857,0.000225744891649929,3.6463820684933,"other"
"915","CHEMBL1409|FLUVOXAMINE MALEATE",2.9828463,-0.17200197,0.00285581500003749,0.00526399660142555,2.27868439978593,"other"
"692","CHEMBL240597|CHENODIOL",7.150891,-0.17056191,8.62164984272967e-13,2.71061124875537e-12,11.5669327637278,"other"
"780","CHEMBL1201754|RUFINAMIDE",5.6583943,-0.1593632,1.52795913699651e-08,3.96329591632392e-08,7.40194350020461,"other"
"786","CHEMBL1512677|AMYLMETACRESOL",5.2192464,-0.15634312,1.7965264350972e-07,4.5348850982949e-07,6.34343371231032,"other"
"788","CHEMBL1707|LOPERAMIDE HYDROCHLORIDE",5.130613,-0.1552556,2.88800127647516e-07,7.25261922203104e-07,6.13950512332576,"other"
"695","CHEMBL562|GRISEOFULVIN",7.0964136,-0.15326385,1.28036075829584e-12,3.96928062711232e-12,11.4012881955,"other"
"666","CHEMBL760|ANAGRELIDE",7.7188997,-0.1529795,1.17337978987374e-14,3.88900672903952e-14,13.4101613054043,"other"
"667","CHEMBL1200759|ANAGRELIDE HYDROCHLORIDE",7.7188997,-0.1529795,1.17337978987374e-14,3.88900672903952e-14,13.4101613054043,"other"
"739","CHEMBL2108675|DUPILUMAB",6.2402377,-0.14507721,4.36906976712874e-10,1.2587449529325e-09,8.90006225778328,"other"
"835","CHEMBL182|GANCICLOVIR",3.8432982,-0.14301936,0.000121391878297541,0.000261147347683188,3.58311438067288,"other"
"836","CHEMBL189|MILRINONE",3.8432982,-0.14301936,0.000121391878297541,0.000261147347683188,3.58311438067288,"other"
"740","CHEMBL290916|EDARAVONE",6.2370872,-0.13931057,4.45793992377358e-10,1.2828377710059e-09,8.89182826148296,"other"
"716","CHEMBL1280|VERAPAMIL HYDROCHLORIDE",6.7638197,-0.1384377,1.34400477125146e-11,4.04358631055481e-11,10.3932332824167,"other"
"787","CHEMBL857|BIOTIN",5.215311,-0.137558,1.835090164328e-07,4.62745416695494e-07,6.33465787406336,"other"
"874","CHEMBL1256842|NOMIFENSINE MALEATE",3.4314046,-0.12515098,0.000600464447658778,0.00119701388669386,2.92190081126482,"other"
"892","CHEMBL360055|GALLAMINE",3.2144284,-0.12136052,0.0013070451392969,0.00254136121678873,2.59493360204569,"other"
"1070","CHEMBL64391|ITRACONAZOLE",-3.0358193,-0.12081322,0.00239883155809993,0.00449275803301106,2.34748697062528,"other"
"782","CHEMBL1200469|PROMAZINE HYDROCHLORIDE",5.5913463,-0.12067896,2.25315596866639e-08,5.81966156215204e-08,7.23510227067031,"other"
"798","CHEMBL1569|AMANTADINE HYDROCHLORIDE",4.877374,-0.11901616,1.07507440542478e-06,2.62176669558226e-06,5.58140595769907,"other"
"810","CHEMBL1200873|PHENTOLAMINE MESYLATE",4.462171,-0.11684018,8.11333196542847e-06,1.9475181538212e-05,4.71051848535366,"other"
"1351","CHEMBL232201|BENZIODARONE",-6.013823,-0.11407068,1.81198266664369e-09,4.97989842989941e-09,8.30277951502825,"other"
"730","CHEMBL841|LOPERAMIDE",6.581311,-0.113977194,4.663169969327e-11,1.3742305716836e-10,9.86194039419869,"other"
"1122","CHEMBL2005186|BELUMOSUDIL",-3.3503904,-0.11302272,0.000806977201344932,0.00159182760845944,2.7981039672194,"other"
"848","CHEMBL26|SULPIRIDE",3.7588964,-0.11118042,0.000170664587570075,0.000361112094460556,3.4423579658254,"other"
"783","CHEMBL1200885|ALOSETRON HYDROCHLORIDE",5.4840174,-0.11096109,4.15774309418447e-08,1.06046294143641e-07,6.9745045035839,"other"
"1121","CHEMBL288441|BOSUTINIB",-3.326148,-0.10712249,0.000880551819458403,0.00173555983110012,2.76056041001404,"other"
"891","CHEMBL1705|CLONIDINE HYDROCHLORIDE",3.2874272,-0.10132609,0.00101107328392067,0.00197688669262187,2.70401822202638,"other"
"803","CHEMBL1200395|ORPHENADRINE CITRATE",4.796227,-0.09995245,1.61681923919953e-06,3.91946467698914e-06,5.40677324514934,"other"
"680","CHEMBL1558|PRAZOSIN HYDROCHLORIDE",7.4146166,-0.09643849,1.2197695314085e-13,3.94128966159205e-13,12.4043616458732,"other"
"774","CHEMBL708|ZIPRASIDONE",5.7056575,-0.094449736,1.15894817669417e-08,3.03835717062587e-08,7.51736117447776,"other"
"805","CHEMBL726|FLUPHENAZINE",4.62822,-0.09275131,3.68822001508641e-06,8.90561318548998e-06,5.05033617233701,"other"
"884","CHEMBL1201155|LOXAPINE SUCCINATE",3.323792,-0.08509483,0.000888023714339359,0.00174887762099362,2.75724057953601,"other"
"889","CHEMBL914|FEXOFENADINE",3.3061533,-0.08464311,0.000945863222915647,0.00185234703222712,2.73227764613008,"other"
"890","CHEMBL1208|CINOXACIN",3.3061533,-0.08464311,0.000945863222915647,0.00185234703222712,2.73227764613008,"other"
"819","CHEMBL1274|NILUTAMIDE",4.098834,-0.08111736,4.15236242392082e-05,9.63631735190734e-05,4.01608890586001,"other"
"725","CHEMBL1455|ALTRETAMINE",6.680726,-0.07966374,2.37761591357028e-11,7.06640160946892e-11,10.1508016836547,"other"
"794","CHEMBL1515|METHIMAZOLE",4.9347672,-0.0777184,8.02463832710567e-07,1.96676005491989e-06,5.70624862085373,"other"
"745","CHEMBL1201151|MESTRANOL",6.0916257,-0.07673284,1.11769745142902e-09,3.15691451061821e-09,8.50073717866194,"other"
"784","CHEMBL1083993|AMIODARONE HYDROCHLORIDE",5.4069724,-0.07665798,6.40990217061111e-08,1.62979425252752e-07,6.78786721806958,"other"
"792","CHEMBL1743087|VEDOLIZUMAB",5.0509524,-0.0748446,4.39612915870822e-07,1.08725297494442e-06,5.96366939534331,"other"
"869","CHEMBL1201831|CERTOLIZUMAB PEGOL",3.433193,-0.071227096,0.000596517402359229,0.00119011546995977,2.9244108995037,"other"
"870","CHEMBL1201833|GOLIMUMAB",3.433193,-0.071227096,0.000596517402359229,0.00119011546995977,2.9244108995037,"other"
"871","CHEMBL1201572|ETANERCEPT",3.433193,-0.071227096,0.000596517402359229,0.00119011546995977,2.9244108995037,"other"
"872","CHEMBL1201580|ADALIMUMAB",3.433193,-0.071227096,0.000596517402359229,0.00119011546995977,2.9244108995037,"other"
"873","CHEMBL1201581|INFLIXIMAB",3.433193,-0.071227096,0.000596517402359229,0.00119011546995977,2.9244108995037,"other"
"741","CHEMBL1597|DIMERCAPROL",6.2241287,-0.06990183,4.84239961610239e-10,1.3918342492346e-09,8.85641248090999,"other"
"882","CHEMBL1699|MEMANTINE HYDROCHLORIDE",3.4170582,-0.069705844,0.000633017259410313,0.00125373296884018,2.90179495354398,"other"
"818","CHEMBL445|NORTRIPTYLINE",4.2353077,-0.06449036,2.28238943207294e-05,5.30173271685699e-05,4.27558217070328,"other"
"743","CHEMBL671|THIOTEPA",6.1371183,-0.06359021,8.4031671289826e-10,2.38724120760644e-09,8.62210369752444,"other"
"790","CHEMBL42403|BORIC ACID",5.109084,-0.06343364,3.23724128298065e-07,8.09641327011316e-07,6.09170733198292,"other"
"662","CHEMBL41|FLUOXETINE",7.8132358,-0.05789941,5.57382886077226e-15,1.8599707221622e-14,13.7304938919667,"other"
"830","CHEMBL1201165|QUINESTROL",3.9956708,-0.057554975,6.4511328348626e-05,0.000147333995462875,3.83169703361564,"other"
"851","CHEMBL908|CHLORPROTHIXENE",3.726351,-0.055394378,0.000194271834075074,0.000408423352279134,3.38888943437155,"other"
"776","CHEMBL1190|DECAMETHONIUM",5.684487,-0.055037763,1.31206108933782e-08,3.41778639459031e-08,7.46625508337935,"other"
"766","CHEMBL30008|FLUNARIZINE",5.9923573,-0.052242447,2.06820701765932e-09,5.62092707243855e-09,8.25019204933488,"other"
"673","CHEMBL1200347|ISOPROPAMIDE IODIDE",7.630148,-0.04132208,2.34484537538101e-14,7.69864669554624e-14,13.1135856104523,"other"
"853","CHEMBL435|HYDROCHLOROTHIAZIDE",3.6814275,-0.04119868,0.000231931802266903,0.000484876229354569,3.31436910628082,"other"
"854","CHEMBL842|CHLOROTHIAZIDE",3.6814275,-0.04119868,0.000231931802266903,0.000484876229354569,3.31436910628082,"other"
"855","CHEMBL1684|BENDROFLUMETHIAZIDE",3.6814275,-0.04119868,0.000231931802266903,0.000484876229354569,3.31436910628082,"other"
"1379","CHEMBL1433|DOXYCYCLINE ANHYDROUS",-6.609715,-0.040206585,3.8506106476683e-11,1.13751130968559e-10,9.94404427668437,"other"
"852","CHEMBL1763|HYDROFLUMETHIAZIDE",3.7124739,-0.039178245,0.000205243239384808,0.000430553141968474,3.36597323715039,"other"
"860","CHEMBL1200618|FEXOFENADINE HYDROCHLORIDE",3.6343834,-0.037280127,0.000278646228988216,0.000579072791933029,3.23726684016236,"other"
"809","CHEMBL1200585|OXYMETHOLONE",4.4790926,-0.03618777,7.49610825314024e-06,1.80112777870148e-05,4.74445547562219,"other"
"859","CHEMBL1200446|TRIPELENNAMINE HYDROCHLORIDE",3.6658869,-0.034364883,0.00024648294605784,0.000513104073240405,3.28979453771489,"other"
"850","CHEMBL42|CLOZAPINE",3.7292948,-0.03032549,0.000192016453930641,0.000405239211660352,3.392288538179,"other"
"905","CHEMBL1089641|TRYPAN BLUE",3.0104227,-0.027021103,0.00260884282948684,0.00485264605393522,2.31402138443758,"other"
"781","CHEMBL456|ETHACRYNIC ACID",5.597325,-0.026721047,2.17684637379928e-08,5.63446161937887e-08,7.24914757507542,"other"
"778","CHEMBL17157|TERFENADINE",5.667616,-0.026422797,1.44797923879993e-08,3.76382276100385e-08,7.42437083575762,"other"
"696","CHEMBL305187|IFENPRODIL",7.043606,-0.024402622,1.87327361461036e-12,5.79270197387728e-12,11.237118814748,"other"
"815","CHEMBL119|TRIMETREXATE",4.2424464,-0.024400273,2.21096447263776e-05,5.15049438102092e-05,4.28815108228998,"other"
"669","CHEMBL1008|BEPRIDIL",7.688101,-0.024055213,1.49335399475062e-14,4.93614036643244e-14,13.306612498995,"other"
"777","CHEMBL1200322|ESCITALOPRAM OXALATE",5.6708207,-0.023601104,1.4211503009121e-08,3.69801450641597e-08,7.43203138954135,"other"
"738","CHEMBL90|HISTAMINE",6.319749,-0.023590658,2.61988610595564e-10,7.60170986378113e-10,9.11908871023455,"other"
"844","CHEMBL1200532|METHDILAZINE HYDROCHLORIDE",3.7772563,-0.02066783,0.000158565637596989,0.00033580220741319,3.47391645333133,"other"
"845","CHEMBL2360580|BUCLIZINE HYDROCHLORIDE",3.7772563,-0.02066783,0.000158565637596989,0.00033580220741319,3.47391645333133,"other"
"846","CHEMBL1172|DESLORATADINE",3.7772563,-0.02066783,0.000158565637596989,0.00033580220741319,3.47391645333133,"other"
"847","CHEMBL1200491|EPINASTINE HYDROCHLORIDE",3.7772563,-0.02066783,0.000158565637596989,0.00033580220741319,3.47391645333133,"other"
"732","CHEMBL1201082|FLUOXETINE HYDROCHLORIDE",6.526455,-0.01370468,6.7344652237969e-11,1.97749122898046e-10,9.70388543410782,"other"
"770","CHEMBL1200976|IDARUBICIN HYDROCHLORIDE",5.789643,-0.009864789,7.05361719082978e-09,1.86520515121834e-08,7.7292733938059,"other"
"837","CHEMBL1255739|METHAPYRILENE HYDROCHLORIDE",3.8413703,-0.0030242577,0.000122349394267201,0.000262975938820364,3.58008398579001,"other"
"690","CHEMBL452231|TENIPOSIDE",7.18073,-0.0010757197,6.93403541443064e-13,2.18283791810777e-12,11.6609785106879,"other"
"691","CHEMBL1738|DEXRAZOXANE",7.18073,-0.0010757197,6.93403541443064e-13,2.18283791810777e-12,11.6609785106879,"other"
"641","CHEMBL3039502|DUVELISIB",8.482816,0.0023215862,2.19808200280986e-17,7.68072654124704e-17,16.1145976969046,"SAMac2"
"736","CHEMBL917|FLOXURIDINE",6.3570046,0.0054607056,2.05726035195918e-10,5.9905462153478e-10,9.22253357702698,"SAMac2"
"917","CHEMBL1708|PAROXETINE HYDROCHLORIDE",2.9310963,0.0101480605,0.00337768115523167,0.00620721871201853,2.20710295193225,"SAMac2"
"843","CHEMBL404849|SULOCTIDIL",3.790175,0.013995155,0.000150541242630224,0.000321032152984766,3.49345146864011,"SAMac2"
"697","CHEMBL547|ISOTRETINOIN",7.033736,0.015995052,2.01074979910647e-12,6.20996718259398e-12,11.2069106949049,"SAMac2"
"734","CHEMBL1735|INDINAVIR SULFATE",6.4369087,0.01839927,1.21931257879588e-10,3.56324799012511e-10,9.44815395115586,"SAMac2"
"672","CHEMBL2218894|FLUVASTATIN SODIUM",7.6337814,0.022447806,2.27966479700578e-14,7.50479151208094e-14,13.1246613682322,"SAMac2"
"633","CHEMBL434|ISOPROTERENOL",8.768811,0.02261604,1.80562884689363e-18,6.39156028871465e-18,17.19439311022,"SAMac2"
"834","CHEMBL222863|OUABAIN",3.8744192,0.024543257,0.000106879298937057,0.000230331951718098,3.63764581239469,"SAMac2"
"733","CHEMBL19236|MOXONIDINE",6.4381824,0.026618684,1.20912570404357e-10,3.5377051101562e-10,9.45127837107849,"SAMac2"
"808","CHEMBL98123|PAPAVERINE HYDROCHLORIDE",4.4839077,0.027398476,7.32883731114074e-06,1.76266824612097e-05,4.75382941908853,"SAMac2"
"735","CHEMBL1200757|PANCURONIUM BROMIDE",6.4312377,0.029769689,1.26569123726466e-10,3.68996515655467e-10,9.43297773475896,"SAMac2"
"898","CHEMBL932|DIPYRIDAMOLE",3.0168912,0.03048233,0.00255381495974479,0.00477571207303956,2.32096186463822,"SAMac2"
"698","CHEMBL1435|CEFAZOLIN",6.998824,0.034794368,2.58119653280058e-12,7.96167303812132e-12,11.0989956615491,"SAMac2"
"795","CHEMBL22|TRIMETHOPRIM",4.921823,0.04317501,8.57418029915059e-07,2.09724450117223e-06,5.67835093561953,"SAMac2"
"807","CHEMBL19224|PAPAVERINE",4.495688,0.047849745,6.93453615954002e-06,1.66947592974753e-05,4.77741983815689,"SAMac2"
"802","CHEMBL1371|CHLORZOXAZONE",4.819323,0.049610686,1.44046294946536e-06,3.49540910157963e-06,5.45650198725423,"SAMac2"
"793","CHEMBL1200981|EPIRUBICIN HYDROCHLORIDE",4.9682927,0.053592946,6.7545011191117e-07,1.66547477191e-06,5.77846194147971,"SAMac2"
"711","CHEMBL1712842|MEPAZINE ACETATE",6.9109144,0.054009907,4.81538777590648e-12,1.4595338909377e-11,10.8357858160742,"SAMac2"
"709","CHEMBL1113|AMOXAPINE",6.9737554,0.055847272,3.08590949474579e-12,9.38822714446294e-12,11.0274164113622,"SAMac2"
"687","CHEMBL1200809|AZELASTINE HYDROCHLORIDE",7.236874,0.057948723,4.59143284371346e-13,1.45474672742527e-12,11.8372126111153,"SAMac2"
"635","CHEMBL649|NADOLOL",8.67114,0.0647016,4.27817593769334e-18,1.51001707699825e-17,16.8210181411809,"SAMac2"
"640","CHEMBL2354773|AUROTHIOGLUCOSE",8.524211,0.0659599,1.5385561901951e-17,5.38384612477426e-17,16.2689073611385,"SAMac2"
"775","CHEMBL852|MELPHALAN",5.6913743,0.067075044,1.26021076524681e-08,3.30029500192044e-08,7.48144723830998,"SAMac2"
"804","CHEMBL849|TRICLOSAN",4.748895,0.06720096,2.04530954070728e-06,4.95329419462378e-06,5.3051058768818,"SAMac2"
"785","CHEMBL572|NITROFURANTOIN",5.374865,0.07095114,7.66400730188056e-08,1.94462259962654e-07,6.71116467135795,"SAMac2"
"737","CHEMBL1528839|PHENFORMIN HYDROCHLORIDE",6.3399568,0.07187006,2.29829544624193e-10,6.68445976398069e-10,9.17493368653257,"SAMac2"
"744","CHEMBL1423|PIMOZIDE",6.1178093,0.07210734,9.48705106557905e-10,2.68891389413747e-09,8.57042310476803,"SAMac2"
"630","CHEMBL90593|PRASTERONE",8.807506,0.073943324,1.27961759623933e-18,4.5493381401183e-18,17.3420517820248,"SAMac2"
"670","CHEMBL2396661|ALPELISIB",7.6598377,0.075265385,1.86167883326439e-14,6.1452988207351e-14,13.2114569943005,"SAMac2"
"665","CHEMBL1233|CARISOPRODOL",7.724358,0.07569892,1.12418439273556e-14,3.73608019650974e-14,13.4275838100309,"SAMac2"
"638","CHEMBL479|THIORIDAZINE",8.550874,0.077902876,1.22160432167321e-17,4.28700741866955e-17,16.3678457649418,"SAMac2"
"779","CHEMBL294199|CAPSAICIN",5.666021,0.07793446,1.46151830354532e-08,3.79498277120154e-08,7.42079019141253,"SAMac2"
"668","CHEMBL1446650|MEBEVERINE HYDROCHLORIDE",7.705458,0.07971252,1.30374636685932e-14,4.31524169599174e-14,13.3649948745036,"SAMac2"
"773","CHEMBL1607480|OXYTETRACYCLINE HYDROCHLORIDE",5.717634,0.081191815,1.08017505347116e-08,2.83792500621961e-08,7.5469990852053,"SAMac2"
"960","CHEMBL1200400|AZATHIOPRINE SODIUM",2.828338,0.08131672,0.00467903812718699,0.00823968845147543,2.08408920897801,"SAMac2"
"684","CHEMBL1200826|LITHIUM CARBONATE",7.3726544,0.09194183,1.67263384708799e-13,5.34805541173495e-13,12.2718041016183,"SAMac2"
"685","CHEMBL2103738|LITHIUM CITRATE",7.3726544,0.09194183,1.67263384708799e-13,5.34805541173495e-13,12.2718041016183,"SAMac2"
"678","CHEMBL701|BACLOFEN",7.5771837,0.09196717,3.5313682275335e-14,1.15169689127293e-13,12.9386618054342,"SAMac2"
"679","CHEMBL1713|CHLORPROMAZINE HYDROCHLORIDE",7.503982,0.0933683,6.1907787755403e-14,2.01097541633089e-13,12.6965932385117,"SAMac2"
"651","CHEMBL1103|FURAZOLIDONE",8.227542,0.0950556,1.91094203013856e-16,6.55563002204618e-16,15.183385564546,"SAMac2"
"694","CHEMBL508338|THIMEROSAL",7.121665,0.10210931,1.06630932884309e-12,3.30988910958145e-12,11.4801865560441,"SAMac2"
"659","CHEMBL1567328|OMEPRAZOLE MAGNESIUM",7.993933,0.10259098,1.3070035459461e-15,4.3913882876156e-15,14.3573981607746,"SAMac2"
"763","CHEMBL313972|MASOPROCOL",6.005276,0.10549427,1.91006438696084e-09,5.20849218562565e-09,8.28328798308014,"SAMac2"
"663","CHEMBL267345|AMPHOTERICIN B",7.807604,0.10638798,5.82854881141637e-15,1.94232021699243e-14,13.7116791693773,"SAMac2"
"616","CHEMBL1534525|MIBEFRADIL DIHYDROCHLORIDE",9.159721,0.106833436,5.20316293415761e-20,1.89954276670888e-19,18.7213509242011,"SAMac2"
"636","CHEMBL157101|KETOCONAZOLE",8.667941,0.110725105,4.40003894447558e-18,1.55079182394629e-17,16.8094464973375,"SAMac2"
"674","CHEMBL1790041|RANITIDINE",7.606746,0.1131885,2.81082579405246e-14,9.21619288505671e-14,13.0354484445069,"SAMac2"
"693","CHEMBL189963|PALBOCICLIB",7.134692,0.11497935,9.70038638848559e-13,3.01488501985207e-12,11.5207292461096,"SAMac2"
"714","CHEMBL64894|GENTIAN VIOLET",6.822689,0.11728115,8.9351809126467e-12,2.69820401386837e-11,10.5689252159882,"SAMac2"
"660","CHEMBL1201118|CEFMETAZOLE SODIUM",7.8896804,0.11823386,3.02961459867796e-15,1.01652089278001e-14,13.9928836907831,"SAMac2"
"624","CHEMBL1064|SIMVASTATIN",9.036968,0.11968233,1.61077700656523e-19,5.80259286901112e-19,18.2363779000446,"SAMac2"
"726","CHEMBL1200750|PROMETHAZINE HYDROCHLORIDE",6.6692123,0.12657379,2.57179945275985e-11,7.63424934642063e-11,10.1172336594241,"SAMac2"
"634","CHEMBL407|FLUMAZENIL",8.70942,0.12897395,3.05432753284778e-18,1.07960767996325e-17,16.9667340346807,"SAMac2"
"771","CHEMBL1560|CAPTOPRIL",5.7794113,0.12960832,7.49623522547822e-09,1.98010705847945e-08,7.70331132809709,"SAMac2"
"605","CHEMBL193|NIFEDIPINE",9.510989,0.13229921,1.88857668096403e-21,7.00980054876787e-21,20.1542943389238,"SAMac2"
"543","CHEMBL114|SAQUINAVIR",11.260939,0.13307992,2.04567463396106e-29,8.62341259624368e-29,28.0643208341261,"SAMac2"
"611","CHEMBL1180003|CETRIMIDE",9.340915,0.13470693,9.55052883264854e-21,3.51287120671554e-20,19.4543377725644,"SAMac2"
"731","CHEMBL753|PHENOXYBENZAMINE",6.5635357,0.13865116,5.25465790974711e-11,1.54481889990883e-10,9.81112242587036,"SAMac2"
"623","CHEMBL1201156|NORTRIPTYLINE HYDROCHLORIDE",9.0529375,0.1443034,1.39173455906359e-19,5.02091848299342e-19,18.2992168295465,"SAMac2"
"572","CHEMBL1116|RALOXIFENE HYDROCHLORIDE",10.599012,0.14485122,3.01142342006891e-26,1.19576975413775e-25,24.9223524358441,"SAMac2"
"866","CHEMBL1256819|ANTAZOLINE HYDROCHLORIDE",3.509262,0.14587802,0.000449351946849802,0.000902393154346976,3.04460420795361,"SAMac2"
"686","CHEMBL1261|CITRIC ACID",7.2804556,0.14611767,3.32694764431176e-13,1.06097965293176e-12,11.9742929447548,"SAMac2"
"631","CHEMBL2105662|LOMITAPIDE MESYLATE",8.776758,0.14721924,1.68254865151365e-18,5.97316981364643e-18,17.223795138345,"SAMac2"
"621","CHEMBL1200332|PROTRIPTYLINE HYDROCHLORIDE",9.059289,0.14760831,1.31303962731939e-19,4.75102800062609e-19,18.3232124100183,"SAMac2"
"626","CHEMBL1555|GALANTAMINE HYDROBROMIDE",8.978634,0.14764234,2.74150485721345e-19,9.83243530900894e-19,18.0073389022824,"SAMac2"
"861","CHEMBL1533|DESOGESTREL",3.5857425,0.14810961,0.000336120498534471,0.000681152228181703,3.16675581837913,"SAMac2"
"864","CHEMBL1040|CALCIFEDIOL",3.5100224,0.1483345,0.000448068753325304,0.000901285151860716,3.04513778361906,"SAMac2"
"865","CHEMBL1201328|CARPHENAZINE",3.5100224,0.1483345,0.000448068753325304,0.000901285151860716,3.04513778361906,"SAMac2"
"654","CHEMBL1228|OXYPHENBUTAZONE",8.182695,0.15284152,2.77563343537403e-16,9.46889732625507e-16,15.0237005925918,"SAMac2"
"588","CHEMBL1026|FENOLDOPAM MESYLATE",9.933805,0.15554647,2.96711750241588e-23,1.13222611714653e-22,21.9460668314318,"SAMac2"
"602","CHEMBL2360464|PEMETREXED DISODIUM",9.555008,0.1588013,1.23574718188069e-21,4.61471390363385e-21,20.3358552185654,"SAMac2"
"664","CHEMBL1070|NABUMETONE",7.786035,0.15913203,6.91446589126463e-15,2.30105898912018e-14,13.6380722477716,"SAMac2"
"769","CHEMBL15245|YOHIMBINE",5.797612,0.16005261,6.72658255605684e-09,1.78065161602976e-08,7.74942104181464,"SAMac2"
"603","CHEMBL4535757|SOTORASIB",9.517787,0.16023691,1.7690628227864e-21,6.58619127022153e-21,20.1813656610527,"SAMac2"
"650","CHEMBL1200492|NEFAZODONE HYDROCHLORIDE",8.305893,0.16342555,9.90714047513736e-17,3.40349235985758e-16,15.4680752199603,"SAMac2"
"613","CHEMBL421701|DITHIAZANINE IODIDE",9.315465,0.16347308,1.21419949568731e-20,4.45267161386981e-20,19.3513793330617,"SAMac2"
"581","CHEMBL56367|NIMESULIDE",10.298296,0.16512574,7.17208026546055e-25,2.76702024121711e-24,23.5579876639105,"SAMac2"
"499","CHEMBL786|TAMOXIFEN CITRATE",12.393526,0.165852,2.83307669588957e-35,1.30502930285233e-34,33.8843797366596,"SAMac2"
"596","CHEMBL184|ACYCLOVIR",9.69875,0.1669008,3.05215982780868e-22,1.15032094588906e-21,20.9391809721836,"SAMac2"
"625","CHEMBL284348|DALFAMPRIDINE",9.024615,0.17012773,1.80327108908674e-19,6.48647218221493e-19,18.1879914400808,"SAMac2"
"717","CHEMBL1200430|ESTRADIOL ACETATE",6.735507,0.17185533,1.63359309632539e-11,4.87288867513648e-11,10.3122135102945,"SAMac2"
"718","CHEMBL1560089|XANTHINOL NIACINATE",6.735507,0.17185533,1.63359309632539e-11,4.87288867513648e-11,10.3122135102945,"SAMac2"
"719","CHEMBL1200973|ESTRADIOL CYPIONATE",6.735507,0.17185533,1.63359309632539e-11,4.87288867513648e-11,10.3122135102945,"SAMac2"
"720","CHEMBL3185958|CLOMIPHENE CITRATE",6.735507,0.17185533,1.63359309632539e-11,4.87288867513648e-11,10.3122135102945,"SAMac2"
"721","CHEMBL1201477|POLYESTRADIOL PHOSPHATE",6.735507,0.17185533,1.63359309632539e-11,4.87288867513648e-11,10.3122135102945,"SAMac2"
"722","CHEMBL46740|BAZEDOXIFENE",6.735507,0.17185533,1.63359309632539e-11,4.87288867513648e-11,10.3122135102945,"SAMac2"
"589","CHEMBL1017|TELMISARTAN",9.899399,0.17205341,4.18783280437966e-23,1.59555125226054e-22,21.7970892408491,"SAMac2"
"571","CHEMBL464|ETRETINATE",10.599015,0.1743657,3.01133690126709e-26,1.19576975413775e-25,24.9223524358441,"SAMac2"
"688","CHEMBL18442|PLERIXAFOR",7.216671,0.17494056,5.32756065286064e-13,1.68579732948216e-12,11.7731946384765,"SAMac2"
"595","CHEMBL1323699|PADIMATE O",9.75744,0.17867582,1.71428332723055e-22,6.47089046050298e-22,21.1890359518702,"SAMac2"
"710","CHEMBL1200964|AMITRIPTYLINE HYDROCHLORIDE",6.9635053,0.17928804,3.31908294576908e-12,1.00850644538524e-11,10.9963213218575,"SAMac2"
"528","CHEMBL254219|DIGITOXIN",11.599682,0.18095376,4.13612546155072e-31,1.79697386837532e-30,29.7454582383629,"SAMac2"
"608","CHEMBL282042|SAQUINAVIR MESYLATE",9.458324,0.18187094,3.12917606980194e-21,1.1561880161232e-20,19.9369715363954,"SAMac2"
"639","CHEMBL53418|DANTHRON",8.529705,0.18264085,1.46721745558294e-17,5.14156718675628e-17,16.2889044847361,"SAMac2"
"649","CHEMBL869|NITROFURAZONE",8.344154,0.18480591,7.17252072700997e-17,2.47098390116428e-16,15.6071300840833,"SAMac2"
"622","CHEMBL515|CHLORAMBUCIL",9.056922,0.18880524,1.34182968255976e-19,4.84802866106523e-19,18.3144348213282,"SAMac2"
"453","CHEMBL964|DISULFIRAM",14.006702,0.18923606,1.41839230017343e-44,7.22789076296709e-44,43.1409884196694,"SAMac2"
"567","CHEMBL121|ROSIGLITAZONE",10.698001,0.18926404,1.03997806497023e-26,4.17014155232325e-26,25.379849202976,"SAMac2"
"590","CHEMBL945|AMILORIDE",9.855357,0.18991573,6.49849411576874e-23,2.47205545990207e-22,21.6069417901936,"SAMac2"
"644","CHEMBL1201218|CEFAMANDOLE NAFATE",8.4279,0.19190043,3.5192334879044e-17,1.21754527742774e-16,15.9145148795003,"SAMac2"
"645","CHEMBL1596|CARBENICILLIN INDANYL",8.4279,0.19190043,3.5192334879044e-17,1.21754527742774e-16,15.9145148795003,"SAMac2"
"646","CHEMBL893|DICLOXACILLIN",8.4279,0.19190043,3.5192334879044e-17,1.21754527742774e-16,15.9145148795003,"SAMac2"
"632","CHEMBL1201607|NATALIZUMAB",8.775465,0.19551992,1.70199737618742e-18,6.03345736544121e-18,17.2194337517997,"SAMac2"
"606","CHEMBL643|PROMETHAZINE",9.500346,0.19674028,2.09193330518177e-21,7.7528316128403e-21,20.1105396485609,"SAMac2"
"558","CHEMBL1276308|MIFEPRISTONE",10.954995,0.19696413,6.28815111952699e-28,2.58067410039648e-27,26.5882668367332,"SAMac2"
"569","CHEMBL1200916|THIORIDAZINE HYDROCHLORIDE",10.679511,0.19696774,1.26938701995007e-26,5.07339975620566e-26,25.2947009162999,"SAMac2"
"435","CHEMBL104|CLOTRIMAZOLE",14.806052,0.19769362,1.33875923582429e-49,7.1187067191874e-49,48.1475988990229,"SAMac2"
"768","CHEMBL1200503|BROMOCRIPTINE MESYLATE",5.8800707,0.19907027,4.10091187712619e-09,1.09987176002748e-08,7.9586579486228,"SAMac2"
